CHLAMYDIA_CASES,SINGLE_PARENT_HOUSEHOLDS,LBW_BIRTHS,INJURY_DEATHS,DRUG_POISONING_DEATHS,LIMITED_TO_HEALTHYFOOD,PRIMARY_CARE_PHYSICIANS,PREMATURE_DEATHS,CHILD_TOTAL_DEATHS,DENTISTS,TEEN_BIRTHS,CHILDREN_IN_POVERTY,PREMATURE_TOTAL_DEATHS,MEDICARE_ENROLLEES,NOT_PROFICIENT_IN_ENGLISH,SEVERE_HOUSING_PROBLEMS,DRIVING_DEATHS,UNEMPLOYED,DIABETICS,UNINSURED_CHILDREN,MOTOR_VEHICLE_DEATHS,LABOR_FORCE,SOME_COLLEGE,PCT_NOT_PROFICIENT_IN_ENGLISH,SOME_COLLEGE_POPULATION,MAMMO_MEDICARE_ENROLLEES,DRIVE_ALONE,AGE_65_AND_GREATER,ALC_IMPAIRED_DRIVING_DEATHS,WORKERS,UNINSURED_ADULTS,HOUSEHOLDS,TEEN_POPULATION,UNINSURED,LIVE_BIRTHS,COHORT_SIZE,POPULATION,PCT_NO_SOCIAL_EMO_SUPPORT,PCT_RURAL,PCT_SEVERE_HOUSING_PROBLEMS,TEEN_BIRTH_RATE,HIV_RATE,GRADUATION_RATE,PCT_FOOD_INSECURITY,DRUG_POISONING_MORTALITY_RATE,DENTISTS_RATIO,FOOD_ENVIR_INDEX,PRIMARY_CARE_PHYS_RATIO,PCT_ALC_IMPAIRED,PCT_SINGLE_PARENT_HOUSEHOLDS,PCT_UNINSURED_CHILDREN,INJURY_DEATHS_RATE,CHLAMYDIA_RATE,OTHER_PCP_RATE_PREV,NON_HISPANIC,State,COUNTY,STATE_SHORT,VIOLENT_CRIME_RATE,HOMICIDE_RATE,FUND_AMOUNT,FUNDED_IND,ANNUAL_VIOLENT_CRIMES
14,733,84,30,0,287.0748542,4,64,11,3,148,446,64,783,601,245,14,152,91,272,19,3955,920,8.452883263,1939,64,2855,10.60204468,1,3681,1104,2477,2004,1359,948,110,7923,17.2,19.79818623,8.990825688,73.85229541,1302,77.5,10.4,0,155,8.717253874,1845,7.142857143,29.59224869,10.45751634,77.5,175.8,717,53.68288061,KANSAS,GRANT,KS,186.4700781,0,0,0,14.33333333
9,256,44,28,0,978.960243,1,49,18,3,53,227,49,699,194,185,9,110,51,257,16,3695,754,3.536274152,1455,59,2297,13.61525705,2,2944,846,1798,1670,1087,647,292.5,6030,17.2,100,9.024390244,31.73652695,1302,85.45696823,9.4,0,177,7.608683758,793,22.22222222,14.23804227,13.42737722,95.5,147.2,1833,83.58404186,KANSAS,GRAY,KS,39.50115682,0,0,0,2.333333333
5,19,63,50,0,286.8941899,2,108,18,0,64,43,91,1573,32,15,1,28,21,33,24.5,836,148,2.68907563,201,99,502,20.57010786,0,651,147,262,1978.5,178,897,292.5,1298,15.9,100,2.97029703,38.29362918,1302,85.45696823,9.2,0,1637,6.954168988,803,0,7.251908397,12.08791209,78.9,397.5,1001,82.96354992,KANSAS,GREELEY,KS,279.7761791,0,0,0,3.5
7,593,29,36,0,1024.00294,5,108,18,2,60,336,108,1614,0,315,14,193,157,109,11,3508,757,0,1303,116,2520,22.7145956,2,3097,706,1499,1340,808,504,292.5,6454,13.9,61.26476304,10.43046358,44.7761194,1302,85.45696823,14.2,0,481,6.754619355,1339,14.28571429,39.55970647,7.252162342,105.5,105.4,2670,93.36665152,KANSAS,GREENWOOD,KS,143.5288295,0,0,0,9.666666667
20,191,25,50,0,1284.69299,4,108,18,1,52,139,31,1573,186,130,3,49,30,118,24.5,1325,271,7.632334838,639,25,1148,12.76998863,1,1382,409,735,676,519,317,292.5,2639,15.9,100,11.55555556,76.92307692,1302,85.45696823,9.8,0,151,4.272098426,1704,33.33333333,25.98639456,15.07024266,78.9,225.6,2633,65.78047854,KANSAS,HAMILTON,KS,220.2693419,0,0,0,16.5
12,513,33,37,0,430.9242847,3,89,18,4,59,296,89,1152,56,235,7,137,111,134,21,3744,818,1.002685765,1266,82,2336,21.31619015,3,2799,706,1429,1355,827,523,91,5911,22.8,100,8.884688091,43.54243542,1302,77.1978022,12.6,0,1760,7.919044286,1850,42.85714286,35.89923023,9.153005465,122.6,200.2,349,91.77576368,KANSAS,HARPER,KS,153.8770322,0,0,0,7.666666667
99,2044,207,138,20,2268.494986,30,339,19,16,309,1402,339,5154,775,1390,34,965,462,663,44,17105,4547,2.396931927,7473,321,13206,17.44232756,8,16398,3434,8515,8694,4030,3154,498,34852,12.7,30.91915581,10.49056604,35.54175293,994,85.31726908,12.6,8.409650915,2229,7.981279542,1211,23.52941177,24.00469759,7.397902254,80.8,284.1,2822,84.49929438,KANSAS,HARVEY,KS,339.5552607,0,0,0,116
5,167,23,50,0,1669.159512,2,43,18,3,50,219,43,1573,165,130,14,83,51,175,15,2405,432,4.259163655,1049,40,1738,10.69078947,7,2129,573,1284,1193,735,467,292.5,4256,15.9,100,9.420289855,41.91114837,1302,85.45696823,10.2,0,177,5.076426692,1947,50,13.00623053,12.70878722,78.9,116.7,2506,70.51886793,KANSAS,HASKELL,KS,220.2693419,0,0,0,16.5
20,86,63,50,0,635.7418667,1,108,18,0,64,57,20,1573,24,60,4,37,20,50,24.5,1026,195,1.310759148,344,17,720,21.95618951,1,927,212,478,1978.5,257,897,292.5,1963,15.9,100,7.643312102,38.29362918,1302,85.45696823,9.4,0,2081,5.861009076,1824,25,17.9916318,10.35196687,78.9,225.6,350,91.15133233,KANSAS,HODGEMAN,KS,224.9134948,0,0,0,4.333333333
38,944,86,50,0,597.1547632,9,181,18,4,119,493,181,1950,60,625,19,431,226,273,31,6766,1970,0.478278199,3018,175,5063,16.58859395,3,6620,1373,3454,3143,1616,1203,190,13449,16.3,75.89511217,12.00768492,37.86191537,1302,85.92105263,12.2,0,552,8.278889607,1467,15.78947368,27.33063115,7.465135357,74.9,282.9,935,85.59441598,KANSAS,JACKSON,KS,251.6316741,0,0,0,32
33,961,91,71,0,783.7451975,12,203,12,3,124,618,203,2493,55,725,26,619,290,354,35,9650,2647,0.307365597,4222,206,7420,16.54262338,10,9295,1623,4643,4697,1933,1413,341,18945,10.4,98.81836244,9.65379494,26.39982968,1351,96.30498534,11.1,0,1246,8.533121869,1540,38.46153846,20.69782468,7.474662162,74.5,174.2,2141,94.81305951,KANSAS,JEFFERSON,KS,197.1449191,0,0,0,37.33333333
20,92,63,50,0,330.017035,4,38,18,1,12,109,38,744,0,130,6,62,72,64,24.5,1795,339,0,509,48,1117,27.28168089,3,1509,335,572,544,393,897,292.5,3046,15.9,100,8.934707904,22.05882353,1302,85.45696823,10.7,0,392,7.9267047,1704,50,16.08391608,10.75630252,78.9,225.6,2369,96.02713178,KANSAS,JEWELL,KS,220.2693419,0,0,0,16.5
1311,29748,3345,996,257,15612.90451,576,3603,266,431,2140,11632,3603,44295,9708,21650,115,14989,3563,7153,269,300603,132404,1.912891327,158162,3309,245102,11.73843079,52,288683,41294,141649,116015,47693,53413,6901,559913,12.2,3.833665026,10.29579608,18.44589062,160,89.77858281,11.7,7.032851077,1638,8.540748776,1054,45.2173913,21.00120721,4.831019019,37.5,237.1,2237,81.62572605,KANSAS,JOHNSON,KS,176.3061418,1.751371474,0,0,961.3333333
8,355,23,50,0,106.8140497,3,108,18,1,67,218,32,1573,243,195,8,86,65,197,12,2262,444,6.675824176,991,36,1536,13.96169355,2,1835,548,1158,1036,735,433,292.5,3968,18.5,100,13.58885017,64.67181467,1302,85.45696823,9.8,0,807,8.938400064,1339,25,30.65630397,15.67223548,78.9,200.7,716,67.49116608,KANSAS,KEARNY,KS,220.2693419,0,0,0,16.5
7,552,35,28,0,710.4717855,1,82,18,2,55,333,82,1375,18,330,11,224,187,143,16,4696,1062,0.242685722,1556,89,2768,20.75543686,4,3495,755,1825,2008,887,580,98,7863,13.7,62.10231611,9.523809524,27.39043825,1302,83.80102041,11.9,0,792,7.861873921,921,36.36363636,30.24657534,7.467362924,70.4,89.1,204,94.70953044,KANSAS,KINGMAN,KS,120.5124952,0,0,0,9.5
20,116,63,24,0,1064.132024,1,108,18,1,13,84,24,1573,5,60,8,55,38,55,24.5,1609,390,0.210703751,546,30,861,19.59134615,2,1213,266,522,898,316,897,198,2496,6.4,100,6.030150754,14.4766147,1302,26.11111111,12,0,67,4.462723658,83,25,22.22222222,9.786476868,180,225.6,388,92.35893417,KANSAS,KIOWA,KS,78.9577576,0,0,0,2
66,1884,162,86,18,1320.115961,17,306,16,6,339,1315,306,2895,99,890,18,851,364,336,35,10622,3203,0.491266376,4817,244,8151,17.23830107,3,9808,2308,5121,5419,2609,2036,314,21284,19.3,52.3395196,9.944134078,62.55766747,1313,88.00955414,16,11.77756113,638,7.348248228,1290,16.66666667,36.78968951,6.270996641,78.9,306.8,1501,85.36914626,KANSAS,LABETTE,KS,580.1995395,0,0,0,126
20,45,63,50,0,638.6502016,1,108,18,0,64,57,31,1573,6,44,3,40,32,43,24.5,1043,205,0.384122919,341,27,632,22.24178404,0,829,190,389,1978.5,230,897,292.5,1704,15.9,100,5.82781457,38.29362918,1302,85.45696823,12.5,0,1907,4.900112605,1675,0,11.56812339,10.33653846,78.9,225.6,145,92.5170068,KANSAS,LANE,KS,191.6810427,0,0,0,3.333333333
263,5221,482,182,50,3933.073301,30,785,33,29,566,2581,785,7925,641,3185,50,2295,908,959,75,33196,14069,0.900091273,21697,724,26965,11.87949421,25,33141,5381,18810,16713,6237,6638,969,77739,13,29.06319283,12.3545384,33.86585293,402,85.34158927,14.8,9.691030564,177,7.685763243,96,50,27.75651249,4.903113656,48.8,340.8,2574,80.00492553,KANSAS,LEAVENWORTH,KS,476.9384675,2.132026724,0,0,362.3333333
20,299,63,50,0,277.2916514,1,43,18,1,22,145,43,563,17,110,2,89,56,88,24.5,1952,431,0.55957867,675,51,1312,20.16383113,1,1587,390,782,640,472,897,292.5,3174,20.6,100,7.612456747,34.375,1302,85.45696823,11.4,0,461,8.011803354,370,50,38.23529412,11.04140527,78.9,225.6,2286,95.45312987,KANSAS,LINCOLN,KS,71.91288268,0,0,0,2.333333333
14,595,56,43,0,1017.902101,1,168,18,3,76,467,168,1505,25,490,9,394,174,186,17,4543,1285,0.277716063,2086,110,3172,20.16735515,2,4012,1052,2217,1973,1223,748,147,9441,18.2,100,11.38211382,38.52002027,1302,90.25510204,14.5,0,447,7.188363164,1070,22.22222222,26.83806946,8.157894737,87.9,145.7,1507,95.0865846,KANSAS,LINN,KS,290.9464316,0,0,0,25.5
20,128,63,50,0,164.9762854,2,39,18,2,11,87,39,605,11,160,5,53,58,71,24.5,1758,423,0.4238921,603,36,1094,20.15086207,4,1468,310,627,638,375,897,292.5,2784,15.9,100,11.98501873,17.24137931,1302,85.45696823,10.8,0,1701,8.397420977,1395,80,20.41467305,10.83969466,78.9,225.6,596,94.03470716,KANSAS,LOGAN,KS,222.7722772,0,0,0,6
125,2582,242,102,10,1009.648231,22,294,23,21,415,1765,294,3950,1313,2620,24,1007,391,691,43,18183,4466,4.139866314,7924,335,12770,12.87187389,6,16978,4875,7926,10932,5488,3479,423,33748,20.1,26.29860493,19.05454546,37.96194658,862,84.49881797,15.9,4.050583689,1852,7.690443316,1510,25,32.57633106,8.458807688,58.3,370.2,1339,72.63921801,KANSAS,LYON,KS,284.5993604,0,0,0,97
55,1480,139,99,0,2182.819315,22,300,14,14,191,784,300,4740,110,930,27,677,444,387,36,16838,4103,0.400393113,6281,294,11641,18.65376754,3,14905,2552,6742,6990,2903,2414,389,29356,11.7,43.49554489,7.938540333,27.32474964,977,89.3251928,10.7,0,2171,8.262631517,1339,11.11111111,21.95194304,5.512820513,67.8,188.1,1147,92.83539193,KANSAS,MCPHERSON,KS,206.5000587,0,0,0,58.66666667
18,633,45,51,0,1051.04601,3,121,12,3,55,421,121,2234,23,415,20,326,218,209,33,6493,1473,0.193472409,2381,164,4477,21.81096623,2,6022,1175,2749,3150,1360,812,292.5,12347,13.9,77.76461295,8.193484699,17.46031746,1302,85.45696823,11.4,0,848,8.038062763,601,10,23.02655511,7.256944444,80.4,143.6,1069,94.4515408,KANSAS,MARION,KS,148.6293075,0,0,0,18
16,479,60,29,0,420.4915041,6,108,18,6,63,351,108,2051,42,430,12,253,155,155,15,6278,1185,0.443365354,2132,158,3920,21.3230892,3,5085,898,2308,2225,1040,840,292.5,10022,20,70.96965504,10.02331002,28.31460674,1302,85.45696823,11.6,0,1884,8.42741511,1613,25,20.75389948,6.646655232,57.2,159.9,2481,96.02841137,KANSAS,MARSHALL,KS,95.83643914,0,0,0,9
7,237,23,50,0,891.2848453,1,45,18,1,51,160,45,713,117,165,6,84,52,147,24.5,2533,571,2.811148486,1003,39,1656,17.51592357,3,2129,539,1206,1174,675,418,292.5,4396,15.1,100,9.348441926,43.44122658,1302,85.45696823,10.5,0,935,7.060027117,650,50,19.65174129,11.47540984,78.9,154.5,365,81.36453963,KANSAS,MEADE,KS,393.442623,0,0,0,18
58,2360,174,99,17,898.369634,16,343,17,9,224,1110,343,3100,57,1390,35,1055,348,474,40,16721,5408,0.187026282,7670,232,12787,14.23095793,8,15689,2611,8634,7848,3036,2747,381,32612,16,50.95007168,11.65129925,28.54230377,823,88.57611549,12.1,7.677681882,676,8.474388642,1886,22.85714286,27.33379662,5.36806342,61.7,177.3,462,93.31131296,KANSAS,MIAMI,KS,169.9419108,0,125000,1,55
8,288,32,34,0,403.5429474,5,89,18,3,34,218,89,1166,10,190,9,113,115,93,10,3620,928,0.166666667,1253,73,2765,21.66797797,1,3373,523,1285,1501,608,484,292.5,6355,9.7,48.2975051,7.063197026,22.65156562,1302,85.45696823,10.9,0,2184,8.341670058,1285,11.11111111,22.41245136,6.553911205,106.5,127.1,1727,96.90427052,KANSAS,MITCHELL,KS,258.7601078,0,0,0,16
114,2932,307,158,35,987.8456877,16,547,15,17,489,2221,547,5606,259,1640,44,1433,689,626,67,18713,4526,0.789634146,7835,463,12506,17.68478482,10,15288,4002,8261,8810,4567,3431,458,34459,16.2,43.42420569,11.25986955,55.50510783,1134,79.82532751,16.6,14.13958599,2124,7.572872862,1976,22.72727273,35.49207118,7.36557242,89.1,326.5,2878,80.69692012,KANSAS,MONTGOMERY,KS,434.5268591,4.443869884,95645,1,152.6666667
6,304,21,50,0,538.2234062,4,67,18,1,51,206,67,1551,47,295,8,196,132,111,12,2966,602,0.835704125,1104,114,2433,22.65117868,4,2967,568,1286,1252,671,402,292.5,5854,14.4,100,11.3243762,40.73482428,1302,85.45696823,12.4,0,1195,7.757498735,1453,50,23.63919129,8.651597818,78.9,101.9,1,93.27989084,KANSAS,MORRIS,KS,178.5813941,0,0,0,10.66666667
13,218,27,50,0,208.0193753,2,108,18,1,53,153,34,1573,120,55,6,63,42,95,24.5,1636,513,4.034969738,730,99,1248,17.38718839,2,1512,365,834,844,453,335,292.5,3169,15.9,100,4.296875,62.79620853,1302,85.45696823,9.5,0,459,8.610116119,1557,33.33333333,26.13908873,10.91954023,78.9,406.5,2949,76.4355193,KANSAS,MORTON,KS,424.7637252,0,0,0,13.33333333
7,511,52,50,0,506.4856354,10,91,18,8,36,277,91,1897,15,295,10,214,124,180,20,6196,1307,0.157579578,2131,105,3970,20.22305567,5,5116,834,2591,2335,997,897,148,10132,18.3,75.24071527,7.458912769,15.41755889,1302,95.87837838,10.5,0,1618,8.561755653,1094,50,19.72211501,6.612784717,97.5,69.2,931,96.37638231,KANSAS,NEMAHA,KS,164.0312316,0,0,0,16.66666667
44,1160,104,67,10,1458.700723,8,224,20,5,228,1038,224,2589,178,600,19,586,312,284,34,8103,2048,1.159231521,3596,211,6012,17.96903572,8,7513,1726,3979,4150,1978,1523,209,16406,20.2,45.13687016,8.902077151,54.93975904,1302,93.07416268,14.8,8.62225058,509,7.305345042,1893,42.10526316,29.15305353,6.794258373,81,267.5,2914,91.49750821,KANSAS,NEOSHO,KS,253.5959912,0,0,0,41.66666667
20,170,63,23,0,199.4324957,3,36,18,0,21,91,36,724,45,65,5,53,91,79,12,1860,282,1.539514198,562,47,1204,23.76140808,3,1601,309,628,617,383,897,292.5,3068,17.6,100,4.744525547,34.0356564,1302,85.45696823,8.8,0,405,8.751226967,1119,60,27.07006369,10.94182826,147.4,225.6,1084,89.94878361,KANSAS,NESS,KS,186.1585633,0,0,0,5.666666667
5,338,35,23,0,677.0244306,3,78,18,2,33,170,78,958,47,340,4,108,87,82,24.5,2906,864,0.871661721,1428,68,2063,19.70776907,1,2652,442,1003,1138,516,353,85,5612,13.6,48.98606948,15.31531532,28.99824253,19,88.05882353,12.3,0,252,7.482230584,1763,25,33.69890329,6.984667802,80.8,88.7,1219,90.75215783,KANSAS,NORTON,KS,89.86340762,0,0,0,5
32,1067,99,85,13,704.5807036,1,205,14,2,147,610,205,2623,26,790,28,593,275,268,45,8296,2254,0.169690641,3495,213,6208,17.70536489,10,7714,1430,4051,3892,1669,1325,234,16142,16.1,83.53482663,11.72106825,37.76978417,1322,93.5042735,13.5,11.22198819,1406,8.031385062,554,35.71428571,26.33917551,6.429942418,103.5,196.2,701,94.98315467,KANSAS,OSAGE,KS,232.0647129,0,0,0,35
4,178,63,50,0,400.9035788,3,36,18,2,35,171,36,896,19,185,2,93,69,78,24.5,2256,440,0.519835841,708,70,1516,24.54019969,1,1954,419,793,911,489,897,292.5,3806,20.1,100,10.72463768,38.41931943,1302,85.45696823,11.4,0,2038,7.821750222,1306,50,22.44640605,9.318996416,78.9,104,2698,96.87581359,KANSAS,OSBORNE,KS,192.1757035,0,0,0,4.666666667
12,284,33,50,0,434.68267,3,74,18,3,40,212,74,889,7,100,10,164,81,124,24.5,3234,947,0.122121424,1373,66,2281,17.75362319,4,2901,563,1526,1298,678,449,292.5,6072,16.6,100,4.329004329,30.81664099,1302,85.45696823,11.3,0,2122,8.178669523,1882,40,18.61074705,7.898089172,78.9,196.1,1103,95.29682618,KANSAS,OTTAWA,KS,224.6938546,0,0,0,13.33333333
14,307,44,33,0,340.774473,8,92,18,2,53,239,92,1085,35,165,16,154,122,94,24.5,3692,1059,0.528940608,1656,82,2378,18.50461894,5,3200,572,1406,1335,659,502,94,6928,19.6,31.67933458,6.547619048,39.70037453,1302,82.68617021,11.1,0,603,8.451410697,988,31.25,21.83499289,6.491712707,95.4,199.7,133,85.74474133,KANSAS,PAWNEE,KS,312.0047544,0,0,0,21
20,517,25,50,0,528.8089877,3,71,18,3,29,231,71,1109,4,130,8,132,110,106,13,3128,749,0.075901328,1093,95,2143,20.69215438,2,2832,558,1315,1235,656,393,292.5,5519,15.4,53.75753279,5.56745182,23.48178138,1302,85.45696823,11.4,0,2000,7.927222187,1744,25,39.31558935,7.765567766,78.9,225.6,1245,95.03878766,KANSAS,PHILLIPS,KS,54.22993492,0,0,0,3
32,1057,146,64,11,1267.385112,12,174,12,5,140,841,174,2272,175,865,13,550,235,421,28,11393,3838,0.884508466,5391,168,8448,12.66702538,3,10713,1913,6285,5422,2291,2395,275,22302,15.1,58.91501574,11.13972956,25.82073036,1093,92.6,10.5,7.722224562,951,8.469598206,1726,23.07692308,16.81782021,6.352799155,61.7,146,792,90.77272727,KANSAS,POTTAWATOMIE,KS,209.3253651,0,0,0,43.66666667
20,473,63,28,0,556.0582338,8,113,18,6,108,389,113,1728,105,405,18,244,169,161,24.5,6177,1265,1.167964405,2033,118,3925,18.63692434,8,4768,1021,2159,2613,1167,907,125,9728,15.1,32.2079536,10.1758794,41.33180253,1302,80.4,11.3,0,1858,8.321311446,1247,44.44444444,21.90829088,7.098765432,57.9,206.7,2924,90.61559224,KANSAS,PRATT,KS,309.3500174,0,0,0,29.66666667
20,121,63,50,0,306.583233,2,40,18,2,64,87,40,599,12,65,12,42,52,54,24.5,1391,265,0.497100249,434,37,854,27.109375,3,1243,271,458,1978.5,320,897,292.5,2560,12.6,100,5.485232068,38.29362918,1302,85.45696823,11.6,0,1626,7.597675456,1282,33.77192983,26.41921397,11.06557377,78.9,225.6,357,94.68542399,KANSAS,RAWLINS,KS,53.23396327,0,0,0,1.333333333
191,4967,393,254,45,5719.506409,36,777,39,31,646,2853,777,9680,476,3180,60,1781,1090,992,87,34000,9037,0.791210253,14853,742,23902,17.52692511,12,29441,6393,14988,14920,7290,5755,725,64438,14.4,31.29853823,12.28985507,43.29758713,1090,85.32827586,13.3,10.05040838,2160,7.601012598,1704,20,33.13984521,6.346769034,79.3,295.6,2674,85.94050201,KANSAS,RENO,KS,445.0038912,2.456766493,0,0,284
5,262,21,50,0,416.3313291,4,55,18,1,40,183,55,1152,2,235,6,101,83,92,24.5,2804,533,0.042390844,839,61,1855,27.15109098,1,2467,469,964,1048,551,327,292.5,4858,12.2,100,9.894736842,38.16793893,1302,85.45696823,10.5,0,1044,8.211434648,1260,16.66666667,27.17842324,9.283551968,78.9,101.9,35,97.39201304,KANSAS,REPUBLIC,KS,95.17335146,0,0,0,4.666666667
34,716,56,56,0,651.1466143,4,130,18,5,99,448,130,1595,132,445,12,241,136,203,14,6025,1164,1.400976438,2131,132,3572,18.13720581,5,4693,1052,2367,2991,1238,844,292.5,9985,18.1,63.78062085,11.09725686,33.09929789,1302,85.45696823,12.1,0,2106,8.08948268,65,41.66666667,30.24926067,8.262108262,110.6,337.4,1416,85.70577725,KANSAS,RICE,KS,162.101363,0,0,0,16.33333333
341,2881,423,117,23,15461.52625,49,343,31,38,477,2571,343,5008,702,5690,16,1621,416,945,31,36305,15095,1.046589639,18706,391,27013,7.303861843,3,39413,7453,12963,25953,8246,7436,734,75508,13.3,13.84518034,22.90660225,18.37937811,1238,69.22207085,18.4,4.854573853,2097,5.251560046,1465,18.75,22.22479364,6.899824766,33.9,467.1,2387,79.09637731,KANSAS,RILEY,KS,280.7563194,0,125000,1,201
4,317,32,24,0,288.8355375,6,58,18,1,38,206,58,1045,12,225,7,127,97,121,15,2703,698,0.244947949,1107,75,1932,20.10338886,3,2472,578,1153,1140,689,445,292.5,5223,11.2,100,9.375,33.33333333,1302,85.45696823,13,0,1113,8.001522496,981,42.85714286,27.49349523,9.542586751,91.6,77.2,2120,95.76515881,KANSAS,ROOKS,KS,59.63029219,0,0,0,2.5
5,64,63,50,0,1283.80585,1,44,18,1,18,110,44,810,3,120,11,89,68,55,10,1888,463,0.09702458,646,45,1174,24.06832298,3,1573,343,604,656,393,897,292.5,3220,15.9,100,7.547169811,27.43902439,1302,85.45696823,11.8,0,477,4.798757668,377,27.27272727,10.59602649,8.647798742,78.9,154.4,193,95.10751013,KANSAS,RUSH,KS,182.9640171,0,0,0,6
14,344,49,29,0,651.8029135,2,97,18,2,58,304,97,1341,78,300,12,155,150,128,24.5,3671,947,1.187214612,1473,99,2600,22.99164987,6,3450,817,1382,1373,934,563,68,6946,16.6,41.06169297,9.244992296,42.24326293,1302,87.5,12.1,0,606,7.789901958,449,50,24.89146165,8.360548661,83.9,201.3,2532,94.89722582,KANSAS,RUSSELL,KS,413.4643448,0,0,0,28.33333333
297,4766,445,171,37,2833.316827,45,606,38,32,736,2952,606,7203,1048,2755,28,1768,717,933,36,30492,8345,2.035979329,13657,560,23140,14.97999571,9,28346,6249,13761,12765,7087,5708,638,55988,17.3,14.59015214,12.5626995,57.65765766,1234,83.10658307,14.1,9.652484471,1939,7.83193683,1269,32.14285714,34.63411089,6.50174216,62.2,531.8,2270,81.79584663,KANSAS,SALINE,KS,361.2660017,4.695803256,0,0,199.3333333
14,23,32,23,0,53.3836796,3,58,18,2,54,180,58,800,414,275,6,85,62,124,17,2948,724,9.157266092,1069,53,2015,17.56127203,1,2436,547,1153,978,663,490,62,4937,17.8,26.11426256,12.91079812,55.21472393,1302,97.5,8.4,0,41,9.383514396,1589,16.66666667,1.994796184,9.864757359,96.1,285.1,2746,82.58837871,KANSAS,SCOTT,KS,221.7448548,0,0,0,10.66666667
2698,45189,4561,1585,462,46906.28485,416,5314,390,277,6376,30674,5314,47135,13483,27040,215,16807,4898,8620,437,243429,86286,2.942646439,131650,3546,200336,12.02407673,83,235268,59650,133181,118691,67415,56427,6082,503889,16.3,7.658643765,14.16967982,53.7193216,393,74.76726406,15.9,13.7470542,1987,7.026287107,1244,38.60465116,33.93051561,6.205367427,65.2,538.4,2952,69.828894,KANSAS,SEDGWICK,KS,682.7485911,5.951105715,239971,1,3383.333333
106,2624,210,66,0,5107.341453,12,203,24,6,596,1779,203,1714,3995,1345,23,440,175,756,47,11065,2174,19.4574323,6253,136,7390,8.65927719,13,10211,4296,7319,6289,4992,3635,321,23547,21,11.42819798,18.00535475,94.76864366,265,88.80685358,12.5,0,790,6.374578575,1806,56.52173913,35.85189234,9.725974527,58.5,454.4,2723,35.2380134,KANSAS,SEWARD,KS,416.5160171,0,0,0,96
816,16804,1377,581,155,17257.87995,133,2111,120,104,1977,10416,2111,24162,2368,10065,73,5746,2689,2839,122,92461,28497,1.431559602,44157,1830,69853,15.09573107,24,84423,18180,43002,39601,20740,17709,2230,178991,17,15.8244068,13.77540546,49.92298174,120,77.38071749,15.4,12.69879763,1916,7.096225885,1352,32.87671233,39.07725222,6.277501382,66.2,456,68,75.42746628,KANSAS,SHAWNEE,KS,449.8773062,6.636145858,0,0,792
20,91,63,50,0,933.9303907,4,108,18,1,15,74,27,1573,5,65,4,42,37,59,24.5,1708,301,0.208420175,429,21,1000,22.85263987,1,1270,235,597,486,291,897,292.5,2538,4.3,100,5.882352941,30.86419753,1302,85.45696823,10.8,0,93,5.2343264,1704,25,15.24288107,9.735973597,78.9,225.6,361,95.4009434,KANSAS,SHERIDAN,KS,0,0,0,0,0
7,430,57,20,0,1666.052597,3,79,18,3,65,322,79,1034,44,310,15,125,109,116,18,3972,880,0.787683495,1543,74,2113,18.37068543,3,2961,764,1294,1312,866,536,292.5,6113,15.9,24.24292845,12.08576998,49.54268293,1302,85.45696823,13.2,0,2132,5.668857685,1869,20,33.23029366,8.267997149,66.6,115.6,304,85.12998841,KANSAS,SHERMAN,KS,201.9182231,0,0,0,12
20,197,63,50,0,481.6098466,3,54,18,3,21,126,54,995,3,155,8,85,63,66,24.5,2175,493,0.082349712,712,59,1480,26.53386454,5,1911,380,736,840,439,897,292.5,3765,8.1,100,8.469945355,25,1302,85.45696823,11,0,1610,7.683219576,1302,62.5,26.76630435,8.62745098,78.9,225.6,1968,96.15688339,KANSAS,SMITH,KS,179.6945193,0,0,0,4
6,203,24,22,0,455.0546948,2,53,18,1,41,211,53,801,93,130,13,100,70,136,13,2110,551,2.24583434,834,58,1576,20.69756769,2,2148,597,1029,1091,724,345,292.5,4358,16.4,100,6.989247312,37.58020165,1302,85.45696823,11.1,0,921,7.895577516,1978,15.38461539,19.72789116,12.71028037,99.3,137.3,1657,84.94648144,KANSAS,STAFFORD,KS,202.2017524,0,0,0,9
6,73,63,50,0,90.93042959,2,108,18,0,46,100,91,1573,233,60,2,37,38,117,24.5,1207,251,11.60936722,578,99,762,16.18390805,0,1016,389,651,548,499,897,292.5,2175,15.9,100,8.219178082,83.94160584,1302,85.45696823,7.9,0,2225,9.173928543,1182,0,11.21351767,17.48878924,78.9,266.7,2918,59.80260206,KANSAS,STANTON,KS,90.79903148,0,0,0,2
7,179,28,29,0,424.9032598,1,54,18,2,78,264,54,660,437,205,8,98,59,224,24,2363,796,8.442812983,1534,45,2057,13.51633079,2,2623,838,1714,1533,1042,637,75,5756,19.3,31.23689728,9.951456311,50.88062622,1302,89.46666667,11.8,0,296,8.049334665,744,25,10.44340724,12.68403171,104.9,124.7,409,64.67979422,KANSAS,STEVENS,KS,25.5330014,0,0,0,1
