"","OTHER_PCP_RATE_PREV","CHILDREN_IN_POVERTY","PCT_EXCESSIVE_DRINKING","SEVERE_HOUSING_PROBLEMS","DRUG_POISONING_MORTALITY_RATE","OTHER_PCP_RATIO_PREV","LIMITED_TO_HEALTHYFOOD","CHLAMYDIA_CASES","PCT_UNEMPLOYED","AVG_DAILY_PM25","DRUG_POISONING_DEATHS","MAMMO_MEDICARE_ENROLLEES","NATIVE_HAWAIIAN","HIV_RATE","ANNUAL_VIOLENT_CRIMES","DENTISTS_RATIO","PCT_SINGLE_PARENT_HOUSEHOLDS","ASIAN","PCT_RURAL","SOME_COLLEGE_POPULATION","HIV_CASES","PRIMARY_CARE_PHYS_RATIO","AMERICAN_INDIAN","PCT_LBW","PRIMARY_CARE_PHYSICIANS","INJURY_DEATHS_RATE","UNEMPLOYED","CHILD_MORTALITY_RATE","MOTOR_VEHICLE_MORTALITY_RATE","TEEN_BIRTHS","AGE_65_AND_GREATER","HISPANIC","PCT_SMOKERS","PCT_SEVERE_HOUSING_PROBLEMS","PCT_FEMALE","PCT_OBESE","GRADUATION_RATE","CHLAMYDIA_RATE","PCT_DRIVE_ALONE","PCT_MAMMOGRAPHY","POP_IN_VIOLATIONS","PCT_ALC_IMPAIRED","DENTISTS_RATIO_PREV","SOME_COLLEGE","PCT_SOME_COLLEGE","CHILD_TOTAL_DEATHS","UNINSURED_CHILDREN","LONG_COMMUTE_DRIVE_ALONE","PCT_FAIR_POOR_HEALTH","PCT_NO_SOCIAL_EMO_SUPPORT","HEALTH_CARE_COSTS","INJURY_DEATHS","ACSC_RATE","State","COUNTY","STATE_SHORT","VIOLENT_CRIME_RATE","HOMICIDE_RATE","FUND_AMOUNT"
"1264",2948,1371,20,1505,8.068159814,1332,2672.13745,32,11.28184391,154,15,514,0.054852486,1119,58.66666667,1983,35.27200354,0.599459311,58.9060146,4450,217,1639,0.732672492,6.2,15,56.7,1116,51.97775352,12.37117838,166,27.2626888,1.755279552,22.3,13.4375,50.44077891,34.2,69.23740053,125.3,84.02908068,71.78988327,309,44.44444444,2004,2277,51.16853933,10,217,20.7,12.6,12,9045.489573,75,49.37721904,"MICHIGAN","IOSCO","MI",227.2962083,0,0
"1265",751,503,20.3,670,0,614,671.5603921,23,8.877284595,41,0,164,0.008502678,1119,19,304,31.46292585,0.272085707,72.85266988,2096,217,1622,1.054332115,5.1,7,106.2,476,53.01156157,16.4425392,73,27.28057306,1.513476745,18.6,12.44196843,50.64195222,31.3,83.53211009,195,80.20879609,65.24390244,1156,60,364,1154,55.05725191,28,115,19.6,14.7,9.5,8778.063725,64,86.01296066,"MICHIGAN","IRON","MI",185.8069564,0,0
"1266",2265,3011,19.3,5860,8.297240338,1721,2778.668216,254,6.695493732,175,40,404,0.033977009,1174,115.3333333,2200,33.60540853,1.652132057,46.58872723,14417,286,1869,3.635539951,7.3,35,36,2462,49.40906755,9.541826389,483,10.22983134,3.370802424,19.9,23.6242693,51.3817317,31.1,77.59838998,359.7,77.58052829,59.40594059,1033,38.46153846,2328,9193,63.76499965,25,720,17.4,9.2,15.1,9769.766166,125,80.98971202,"MICHIGAN","ISABELLA","MI",167.8625662,0,0
"1267",2529,10588,21.9,9225,6.88390992,1571,15796.50378,681,8.535892776,262,78,1350,0.03253864,1085,631.6666667,1989,32.39786856,0.765909518,41.82329889,40186,429,1958,0.417996371,8.3,74,52.7,6012,55.79478023,12.09096999,1748,15.0496853,3.068644015,21.2,15.22026068,48.96502096,34.4,75.69486405,426.3,82.73901489,63.40740741,1331,38.27160494,2063,23536,58.56766038,85,1556,27.9,13.2,19.9,10444.3869,426,64.01619737,"MICHIGAN","JACKSON","MI",400.1587965,3.706720726,0
"1268",2989,11559,16.8,16170,10.92014412,1302,22108.03655,1755,6.99937527,272,188,1666,0.052312863,191,1065,1793,35.62426152,2.381027869,17.54716755,62399,241,1102,0.507672553,8.2,247,60.4,8739,65.2758788,10.57162889,2092,12.83054443,4.118052693,18.3,16.25860942,50.98443296,30.7,74.36641366,696.2,83.19900211,68.60744298,1081,26.01626016,1828,46649,74.75921089,148,2547,18.3,14.8,19.4,8450.414108,746,52.21197933,"MICHIGAN","KALAMAZOO","MI",429.7895982,3.368980634,0
"1269",2328,933,19.6,1255,9.851003571,1685,485.9327987,44,9.608896664,129,12,229,0.011657729,795,52,278,30.3030303,0.262298904,84.44586953,3970,376,29,0.938447191,7.7,7,74.7,769,61.84291899,25.44842589,171,17.9952044,1.299836792,36.3,17.3582296,49.30636512,30.4,75.91708543,256.4,77.99789884,60.69868996,256,28.57142857,294,1831,46.1209068,10,196,37.5,34.5,18,8811.765804,65,63.38625433,"MICHIGAN","KALKASKA","MI",308.684726,0,0
"1270",101,35821,16.8,35810,9.286017722,1234,31572.86882,3621,6.546461194,218,388,2319,0.084689183,300,2516.666667,1789,31.75249975,2.462235202,15.67533213,163318,470,1183,0.724873624,7.5,540,53.6,20361,56.25407411,10.74593288,5757,11.61764275,9.811940681,17.6,15.76317817,50.98239452,30.7,75.26028422,595.1,82.23788365,65.2436395,1083,31.55893536,1808,110382,67.58716124,359,7081,20,11.5,17.2,8947.203409,1605,52.39418423,"MICHIGAN","KENT","MI",416.9370315,3.446357093,0
"1271",1,98,19.6,140,0,1,125.3671012,10,12.18487395,612,0,29,0,1119,2.666666667,2253,20.98092643,0.044822949,100,397,217,1687,0.134468848,7.3,23,62.9,116,53.01156157,13.71311031,308.5,28.66817156,0.71716719,21.4,14.65968586,48.85701479,32.2,78.50649351,460.2,68.09290954,72.4137931,510,50,2254,235,59.19395466,28,31,25.9,14.7,18,8664.91139,118,63.52484171,"MICHIGAN","KEWEENAW","MI",123.2475736,0,0
"1272",761,1010,19.6,690,15.91012006,604,809.5630931,23,12.15368531,156,13,172,0.008707767,1496,36.66666667,1869,40.91129423,0.165447579,100,2134,480,767,0.801114594,7.5,2,87.7,465,53.01156157,24.47710779,103,25.52617847,2.229188436,33.9,16.91176471,49.20759317,31.6,78.50649351,199.3,78.59163785,74.41860465,1232,33.33333333,1913,915,42.87722587,28,137,36.6,14.7,17.4,8464.526353,51,54.32203297,"MICHIGAN","LAKE","MI",323.5103817,0,0
"1273",576,3168,15.8,4730,11.85410911,788,2856.139648,122,11.79617962,232,75,812,0.012488505,1012,140,29,22.52192463,0.375790466,77.34802251,20725,275,1990,0.490457647,7.5,40,48.7,4718,48.13073651,13.90882135,505,14.74941309,4.281286543,21.4,14.36162138,49.59412359,33.5,85.74606017,138.5,83.07088836,57.8817734,2,21.95121951,68,12208,58.90470446,43,1001,50.4,13,14.7,10365.72293,219,80.2779937,"MICHIGAN","LAPEER","MI",157.086274,1.896657457,0
"1274",467,560,18.4,1360,0,890,956.5493561,36,7.432957637,113,0,192,0.018479165,632,12.33333333,1,20.83434392,0.498937448,91.26128616,3612,376,2100,3.834426684,5.8,9,43.2,765,53.01156157,11.80622057,78,26.49604295,3.668114201,21.4,14.54545455,50.57285411,26.5,78.88497653,167.8,76.68499946,78.64583333,311,30,23,2458,68.05094131,28,328,27.7,14.7,17.3,7648.541628,47,34.55004865,"MICHIGAN","LEELANAU","MI",56.78853179,0,0
"1275",1161,4137,20.9,5485,6.362528384,258,6499.517055,206,8.875672485,283,45,1019,0.032212603,1354,237.3333333,9,30.60711609,0.539561103,51.82196773,23787,411,337,0.549627542,7.4,32,49.1,3910,62.84301814,14.70451004,894,15.77075778,7.619287296,16.8,14.49907481,49.42520636,32.3,78.46379573,207.2,83.04403652,68.00785083,1605,27.94117647,97,14588,61.32761593,60,895,38.2,9.7,15.7,8698.155581,248,61.12461422,"MICHIGAN","LENAWEE","MI",250.1923881,0,0
"1276",740,3799,23,8800,9.041827972,626,7050.353996,249,8.562319893,239,114,1156,0.046078146,713,179,1932,18.77486774,0.812950153,36.90507109,43899,346,1962,0.402635231,6.4,84,45.3,7547,37.30539457,9.993599338,541,13.40038723,2.019758748,16.7,13.08258381,49.98656054,26.6,83.03900853,137,84.81802547,68.68512111,1337,37.34939759,1948,32740,74.58028657,71,1582,52.6,9,15.9,9914.911763,411,65.03853812,"MICHIGAN","LIVINGSTON","MI",98.25537248,1.189714207,0
"1277",2919,344,28.1,390,0,1351,304.4076025,7,10.6018334,29,0,92,0.045913682,1119,25.66666667,2224,30.05136986,0.260177533,51.36480169,1826,217,951,5.019895929,8,8,86.7,266,53.01156157,25.44745101,58,19.34989267,1.300887665,21.4,15.75757576,42.45485155,34.5,87.5,106.3,81.9249887,72.82608696,1110,14.28571429,106,706,38.66374589,28,76,9.8,18.1,18,8894.058901,29,99.99731675,"MICHIGAN","LUCE","MI",420.5811667,0,0
"1278",1232,484,28.1,625,12.54941332,203,1307.251591,17,10.74716714,54,10,149,0.045114139,1119,25,2010,28.07106599,0.324821799,77.22487177,2170,217,1167,17.21555536,7.3,10,90.4,607,53.01156157,20.0790613,42,23.84843315,1.380492646,24.2,12.69035533,49.31877651,33.8,78.50649351,154,73.2224248,69.79865772,2,58.82352941,2027,1284,59.17050691,28,192,22.1,11.5,19.2,8678.008705,51,74.12405945,"MICHIGAN","MACKINAC","MI",229.6035512,0,0
"1279",1068,33432,19.9,51065,19.23115125,340,37651.19301,1950,10.3828634,267,1123,6839,0.024795908,1485,2644.666667,1619,27.55094584,3.140063663,2.805305252,220814,413,1673,0.33931243,8.4,482,58,41530,49.01691722,7.346539523,3660,14.95828923,2.330815382,18.6,15.45925164,51.40630765,30,75.42133518,231.6,86.88301129,62.31905249,1608,27.43362832,1638,147361,66.73535193,384,7780,41.1,12.7,20.3,11540.74833,2430,81.70679297,"MICHIGAN","MACOMB","MI",315.6982905,3.698956963,0
"1280",1611,1127,28.6,1530,15.42724909,2119,839.5801499,35,10.1553055,139,27,322,0.05253162,777,39.33333333,1947,31.64218959,0.311148826,61.16120163,5123,454,1687,2.210368934,9,14,80.9,1092,53.01156157,13.71311031,171,21.77367056,2.747807815,31.4,14.23918101,48.08259587,28.7,78.28193833,141.6,80.30567686,72.04968944,358,20,2020,2725,53.19148936,28,266,22.2,17.3,26.6,8252.931908,101,57.4902062,"MICHIGAN","MANISTEE","MI",159.4831664,0,0
"1281",23,2191,18.6,3455,9.699969176,1297,3467.433317,142,7.721390141,21,45,567,0.029602001,1009,108.6666667,1627,24.28780726,0.587599722,41.48963132,15338,217,984,1.765759365,6.8,78,52.9,2655,36.00720144,9.268859435,265,15.48169529,1.219602445,21.2,13.475039,49.53450853,29.5,83.1059744,209.8,80.5566548,71.95767196,769,29.03225807,1690,10767,70.19820055,18,547,16.2,11.5,11.5,7354.486984,176,37.37274864,"MICHIGAN","MARQUETTE","MI",163.4666974,0,0
"1282",1638,1633,24.5,1750,7.954262988,2100,589.5934078,35,9.042113955,156,16,377,0,972,70.33333333,2045,33.25159392,0.432930661,62.68942693,5988,2,1427,1.089309406,7.5,20,52.2,1314,59.07372401,12.92567736,240,20.16736402,4.022065498,23.4,14.20454546,50.66685287,32.3,77.59328358,122,80.06399212,72.4137931,2,35,2067,3676,61.38944556,15,316,18,20.9,17,8122.641491,75,60.76208001,"MICHIGAN","MASON","MI",245.0638792,0,0
"1283",1272,2299,19.9,3310,6.018476724,171,4302.811737,120,9.294484702,176,18,332,0.041574279,1060,222.3333333,2087,28.59733978,0.766814486,66.72508061,8486,124,1826,0.699833703,6.6,22,55.2,1847,74.63329219,13.0400329,309,16.05337273,1.88932003,29,20.58457711,49.80367701,30.9,69.66203704,277.1,76.77693875,71.08433735,1337,28.125,2189,4965,58.50813104,26,460,28.8,9.3,16.8,8524.542876,118,48.71777345,"MICHIGAN","MECOSTA","MI",524.9488431,0,0
"1284",715,1122,20.4,1430,0,649,504.5173681,44,7.179026462,62,0,255,0.029203171,716,28,1841,37.68905021,0.342094285,64.33476216,4987,419,292,2.653316646,6.4,8,54.4,879,53.01156157,15.79279848,170,20.39890825,1.276595745,28.5,13.19188192,49.63287443,31.6,69.3945869,183.9,80.58060042,61.56862745,4,56.25,1853,2892,57.99077602,28,283,23.9,14.5,24.7,8894.158567,66,81.35032778,"MICHIGAN","MENOMINEE","MI",135.3397996,0,0
"1285",2464,3062,15.4,4210,10.06561416,1605,5950.55167,191,7.131416003,174,59,819,0.064274237,822,119.3333333,1793,22.59209714,2.050824258,42.78061438,19916,207,1168,0.458251503,7.3,76,50.2,2983,36.87723568,11.77165045,460,15.4243516,2.154377195,19,12.54469607,50.83377968,30.7,83.1345679,227.2,85.53253462,73.62637363,1372,22.5,1806,14414,72.37397068,30,841,21.9,11.1,14.9,8182.904004,210,64.79541617,"MICHIGAN","MIDLAND","MI",143.5312702,0,0
"1286",220,837,20,845,10.47090516,1116,613.0050472,28,10.84610028,142,11,149,0.006690306,948,4.666666667,1364,29.45128779,0.374657122,100,3193,376,508,0.702482103,5.5,4,66.8,623,53.01156157,17.13420845,130,18.36205176,2.288084566,20.4,14.54388985,49.20050846,32.9,81.81578947,187.8,78.81003823,63.08724832,2,25,1386,1571,49.20137801,28,249,27.3,13,11.9,8815.23652,50,62.50812227,"MICHIGAN","MISSAUKEE","MI",31.33463148,0,0
"1287",874,5636,22,8030,13.95787158,500,7167.767155,353,7.996826084,292,149,1207,0.020447335,1088,366.3333333,311,27.57747564,0.563291098,37.55599555,36852,420,220,0.358158157,7.2,54,55.4,5543,42.43722275,12.08433177,1053,14.58807796,3.167358138,19.9,13.77358491,50.67641103,33.4,79.90094765,232.9,86.36039724,59.23777962,927,40.17094017,337,21964,59.60056442,64,1228,34.1,15,23,11104.13688,423,92.51700046,"MICHIGAN","MONROE","MI",247.2023843,1.87353981,0
"1288",2444,3349,14.2,3995,10.78792292,1620,2198.701703,123,10.99767796,196,48,580,0.044278576,710,137.3333333,86,31.48713187,0.395344424,84.61842064,16080,90,190,0.532924284,6.2,23,68,2747,50.84045629,18.20461993,646,15.12433238,3.097918907,22.8,17.26820834,48.2699728,32,86.38451444,194.7,80.41754867,67.5862069,2,40.47619048,166,8157,50.72761194,32,739,43.6,14.1,16,9515.302168,216,78.10533161,"MICHIGAN","MONTCALM","MI",238.9139852,3.146477518,0
"1289",2799,499,19.6,680,0,1415,112.1446967,11,15.42203147,123,0,141,0.010427529,1119,10.33333333,2346,38.28972559,0.145985402,100,1625,217,1382,0.458811262,7.6,7,56.4,539,53.01156157,17.106201,40,28.19755171,1.094890511,31.2,15.68627451,49.38477581,31.7,78.50649351,114,80.39549949,70.21276596,916,50,7,817,50.27692308,28,101,33.6,14.7,15,9233.578925,28,61.01169208,"MICHIGAN","MONTMORENCY","MI",103.9849725,0,0
"1290",2648,13469,22,11000,14.43160902,1503,24656.78735,1208,8.77944841,203,175,1046,0.035877921,1476,755.3333333,2030,37.28255202,0.592279777,23.31463284,42480,28,1414,0.914592903,8.6,121,65.6,7293,60.47018421,11.2978882,2147,14.39165129,4.911158033,26.5,16.72240803,50.70020762,35.5,70.89017341,705.2,83.77880046,71.60611855,2,34.88372093,2070,23873,56.19821092,106,1815,22.6,15.7,23,8820.624298,568,35.92423544,"MICHIGAN","MUSKEGON","MI",437.1841942,2.886321803,125000
"1291",2006,3063,19.1,3005,13.96969159,1876,682.9166788,89,8.469932668,183,48,305,0.018582755,821,116,2231,25.21524167,0.402626363,83.84028064,10892,51,82,0.854806739,6.6,19,68.2,1824,55.68371649,20.3724669,575,16.75389395,5.525272547,23.3,15.85751979,49.73777668,35.3,74.07528409,184.1,79.81951979,63.93442623,2,30.76923077,2240,5246,48.16378994,28,717,42.9,15.7,22.1,8901.520124,167,55.0363654,"MICHIGAN","NEWAYGO","MI",240.5757226,0,0
"1292",2418,39074,17.6,75825,7.06135773,1637,55266.12895,3690,9.058564698,253,594,9054,0.027324728,314,2958,1513,25.29067586,5.8798521,4.786661588,315667,110,840,0.317990485,8.1,1773,43.1,53238,45.14980215,6.990030885,4844,14.16352014,3.570953897,14.8,15.76272244,51.51107394,26.9,78.40036825,304.9,85.91824898,65.49591341,1112,24.91467577,1537,247038,78.25905147,517,11621,40.1,10.8,17.3,11019.24476,2590,67.70623358,"MICHIGAN","OAKLAND","MI",246.3796162,3.851649671,125000
"1293",1322,2232,20.6,1510,9.464568337,130,545.1473931,49,11.09392265,178,18,257,0.052946071,994,45,737,25.85034014,0.374404357,89.89085435,5778,504,1882,1.36525225,7.5,13,70.3,1506,69.67618908,21.03237408,360,18.02736602,14.023145,22.2,15.13784461,49.88276227,34.9,69.45945946,184.7,74.91800116,72.76264591,1621,33.33333333,757,2716,47.00588439,19,529,30.1,19.2,15.9,8116.19192,95,65.23017313,"MICHIGAN","OCEANA","MI",186.4872705,5.258093521,0
"1294",114,1319,14.9,1565,15.63436433,1223,3.297346678,24,10.19546868,145,24,339,0.032487121,1119,45.66666667,400,37.6416185,0.36199935,100,4231,217,1516,0.74256277,5.9,14,77.7,918,60.47278725,13.68006879,163,23.33815366,1.559381817,19.9,18.95820715,50.37360189,34.4,67.5,111.3,83.91235404,69.32153392,2,47.05882353,424,2063,48.75915859,11,244,25.9,17.2,21.3,10462.85024,85,74.76879769,"MICHIGAN","OGEMAW","MI",220.0732507,0,0
"1295",1011,259,19.6,395,20.09000321,384,834.6096092,7,13.25393776,42,10,102,0.015133172,1119,6.666666667,2198,30.63872256,0.211864407,100,1107,217,1987,1.119854722,7.3,3,108.9,345,53.01156157,24.10800386,24,29.47138625,0.938256659,21.4,11.58357771,48.62288136,33.9,78.50649351,106.1,77.2073922,54.90196078,2,62.5,2216,696,62.87262873,28,67,24.5,14.7,18,8842.455618,38,81.76003525,"MICHIGAN","ONTONAGON","MI",98.78494517,0,0
"1296",2331,1769,15.1,1305,7.213185704,1683,1365.628578,59,10.19707706,156,12,297,0.034107866,1119,67.66666667,1383,32.34660926,0.225964613,100,5061,217,118,0.567043274,5.8,9,54,921,59.28435317,11.42087736,225,17.82952397,1.539117459,21.1,14.57286432,49.95949691,33.9,81.94078947,251,78.6652954,74.07407407,2,9.090909091,1406,2629,51.94625568,14,321,31.3,11.5,18.5,8387.816258,64,59.75490644,"MICHIGAN","OSCEOLA","MI",290.6560522,0,0
"1297",641,563,19.6,645,19.09125621,721,2.762521657,6,15.06024096,135,12,215,0.046194711,1119,28,902,26.47903504,0.127035454,100,1436,217,1687,0.658274628,4.5,23,96.7,500,53.01156157,25.45500827,61,24.59264432,1.085575702,21.9,15.92592593,49.6131193,30.4,78.50649351,69.7,75.0371471,66.97674419,2,28.57142857,929,729,50.76601671,28,131,25.8,14.7,12.9,9830.03603,43,69.43231115,"MICHIGAN","OSCODA","MI",322.9278794,0,0
"1298",2837,1093,21.1,1315,15.73426573,1389,829.2882784,25,10.90064995,119,27,269,0.041447341,1163,42,1775,24.06554962,0.451776019,65.659659,5381,16,1483,0.741907407,7,16,78.5,1174,87.4814102,15.15151515,183,18.34721066,1.35947279,24.1,13.48026653,50.67351929,31.7,85.05405405,103.8,83.19384975,66.17100372,1606,25,1791,3368,62.59059654,20,250,18.7,13.2,20.2,9040.167907,96,56.83276259,"MICHIGAN","OTSEGO","MI",174.8421564,0,0
"1299",1283,8546,19.1,11655,8.209660401,163,22879.43107,571,6.812601504,224,149,987,0.039447584,1108,431.6666667,2032,19.67307352,2.720004809,20.31569251,64625,10,1679,0.572553498,6.3,152,41.6,8851,44.17135613,9.642218592,1633,12.46418604,8.858424501,16.1,12.59659552,50.96552657,25.5,84.50045858,214.4,84.07136973,68.28774063,2,21.34831461,2072,43540,67.37330754,123,3240,21.8,9.8,14,8382.443119,544,38.15195093,"MICHIGAN","OTTAWA","MI",165.5669357,1.322361407,0
"1300",973,552,19.6,840,13.4307233,413,1114.432856,9,13.95390071,112,13,242,0.015153811,1119,19.5,927,30.81009296,0.363691468,80.86124402,2316,217,633,0.70465222,6.6,3,87.6,787,102.1033286,13.4307233,54,27.58016605,0.856190332,15.9,13.27014218,49.78026974,33.3,78.50649351,68.4,79.17205692,71.07438017,2,33.33333333,967,1358,58.63557858,10,133,31,14.7,18,8779.469274,60,46.56562698,"MICHIGAN","PRESQUE ISLE","MI",145.8380076,0,0
"1301",2833,1332,22.1,2050,21.00709131,1391,2174.793207,24,11.49264943,144,37,525,0.008227067,1119,46.33333333,2240,48.7473904,0.374331551,66.05178126,3996,16,452,0.649938297,6.8,7,77,1071,84.91538788,14.19398062,167,28.89322161,1.176470588,25.8,17.90393013,50.16454134,33.3,64.47026022,98.3,76.74955836,69.71428571,133,33.33333333,2247,2207,55.23023023,14,209,30.8,24.2,17.3,9994.699763,96,72.73299342,"MICHIGAN","ROSCOMMON","MI",188.4285869,0,0
"1302",2804,12414,20.6,12640,11.97652601,1412,14470.83353,1549,8.580336315,193,171,1873,0.049248706,137,1712.333333,1868,39.21568628,1.127694859,31.11820512,46106,172,1241,0.520629177,9.8,166,64.8,7761,75.00090518,11.97652601,2235,16.15049936,7.850645761,19.1,16.4658373,51.60962863,39.7,74.65575019,778,85.8995387,69.40736786,203,31.13207547,1911,28403,61.60369583,145,1716,23.7,14.7,20.6,9898.936542,656,82.80496759,"MICHIGAN","SAGINAW","MI",857.409911,10.6458009,0
"1303",1344,8424,21.6,10310,17.24561009,109,17276.46807,426,12.20211121,259,201,1554,0.024139788,1320,436.6666667,2029,29.73783955,0.518695956,38.64573111,38870,505,1779,0.48217679,8,85,65.5,9155,43.65995135,11.41127434,1231,15.64141829,2.933293719,25,15.95851714,50.41873248,30.5,78.2505787,263.5,82.5758942,62.22651223,2,29.78723404,2049,22738,58.49755596,70,1562,38.3,17.3,20.6,9761.71756,543,79.5998685,"MICHIGAN","ST. CLAIR","MI",265.8856529,1.973378269,0
"1304",1525,4125,18.3,2985,7.145952625,2174,2554.701068,154,8.41422776,289,31,595,0.011472401,1262,177.3333333,231,28.57783185,0.724400157,54.42695163,14529,260,141,0.562147633,7.1,23,64.7,2323,78.99505894,26.73969369,692,15.67701823,6.768716402,22.2,13.27846975,50.32286613,33,77.86349206,251.9,82.41056039,65.71428571,423,42.30769231,253,6897,47.47057609,51,862,32,17.7,18.5,8650.187858,200,78.39656402,"MICHIGAN","ST. JOSEPH","MI",295.0408731,0,0
"1305",1211,2501,20.4,2685,11.29279971,218,857.1067298,49,9.915949054,228,35,502,0.014061072,802,84.33333333,626,24.36538077,0.339809238,90.19807951,9436,36,146,0.527290197,6.6,16,68.6,1923,49.60786167,18.39113096,308,18.66187187,3.524642029,24.8,15.65141358,50.44878255,36,87.51121076,115,78.75502497,63.54581673,1387,29.62962963,646,4565,48.37855023,21,565,37.2,14.2,20.3,9574.082939,151,84.0591103,"MICHIGAN","SANILAC","MI",202.25276,0,0
"1306",1234,384,19.6,515,19.64668708,201,863.3194949,5,12.51393534,39,12,132,0,1119,22,2166,31.15151515,0.164919307,58.96287566,1674,217,1633,8.940982448,7.9,5,83.3,449,53.01156157,19.64668708,54,22.62974949,0.812816586,21.4,14.22651934,50.41818824,27.5,87.5,58.9,76.933423,77.27272727,2,100,2188,834,49.82078853,28,108,15.6,14.7,18,8951.232055,36,54.05212818,"MICHIGAN","SCHOOLCRAFT","MI",263.1893767,0,0
"1307",1619,3464,19.5,3860,18.05781278,2114,4964.866365,163,9.326582896,213,91,713,0.052907027,862,170,2308,34.43450057,0.408957017,54.97537085,16689,175,101,0.517630909,7.4,27,70.1,3058,42.40042966,14.48593773,514,15.43072568,2.503789287,21.3,13.96526773,50.5390797,34.6,81.09743824,233.4,83.64218558,69.00420757,448,18.18181818,2326,10211,61.18401342,30,740,43.8,17.4,14.9,9038.19835,251,56.73946658,"MICHIGAN","SHIAWASSEE","MI",243.4623206,0,0
"1308",909,2856,19.4,3155,9.526961301,469,1814.716331,103,9.907762057,204,38,646,0.036138918,603,87.66666667,387,26.92247332,0.301759965,84.16084983,12741,36,498,0.536662932,7.2,15,55.9,2535,42.41116705,18.55250359,378,17.18561341,2.956163493,20.7,14.48244205,49.85183044,30.9,80.66747573,185.8,84.25309011,65.01547988,2,36.53846154,430,7311,57.38168119,23,625,40.6,15,15.6,10266.9946,158,80.90602702,"MICHIGAN","TUSCOLA","MI",171.7472507,0,0
"1309",2012,4903,19.6,4125,16.56590625,1872,1120.555041,201,9.524608032,276,89,669,0.030253206,1446,252,372,30.92270633,0.482735942,70.85945081,17807,372,1660,1.249588951,6.9,44,71,3408,46.92692083,16.56590625,825,14.89914385,10.45840184,20,14.17769376,50.52285432,31.8,72.48007246,264,82.00093211,61.13602392,117,36.66666667,401,9714,54.55158084,37,1037,33.5,18.6,17.5,8809.893618,272,67.7625824,"MICHIGAN","VAN BUREN","MI",328.5428084,2.419739115,0
"1310",486,10637,15,24520,8.163639317,876,23609.57588,1386,5.676568381,266,196,2134,0.047040331,339,1120.666667,1294,26.49038598,8.162644814,16.44648497,93020,369,802,0.397261335,7.8,555,39.1,10346,47.06270332,7.205661234,1355,11.05298251,4.188310478,11.6,18.27668456,50.66702616,23.3,80.16058596,398.3,73.38217338,71.41518276,512,27.94117647,1337,77772,83.60782627,137,2927,30.9,9.6,15.7,9281.690592,673,55.22016443,"MICHIGAN","WASHTENAW","MI",323.9145683,2.665678144,0
"1311",1733,168256,16.8,156970,14.30746064,2043,73385.10823,19800,11.66092158,279,1903,12371,0.031912727,1064,20809,1929,47.06435727,2.68255606,0.695600972,466466,445,1514,0.452161713,10.5,1171,73,95160,80.84939976,10.33776058,22977,13.18286175,5.342245957,20.9,22.71816136,51.92300541,34.3,69.84653563,1098.7,81.31892782,58.28146472,2,28,1953,271522,58.20831529,1563,21183,34.7,17.6,26,11480.52508,6832,87.13477777,"MICHIGAN","WAYNE","MI",1122.407847,20.57778233,2080039
"1312",2817,2369,13.4,2130,16.27768857,1403,1404.305568,93,11.62216738,141,37,354,0.061208875,714,114.3333333,1911,32.36229487,0.615149197,64.28898732,7757,480,1056,0.673297628,7.4,34,72.9,1554,55.5247085,12.75818834,350,16.81795878,1.692425402,24,16.74528302,50.04131599,32.5,78.73036093,284.2,80.38771203,74.01129944,2,31.25,1935,4307,55.5240428,18,354,24.5,19,17.1,9557.473305,119,61.60378559,"MICHIGAN","WEXFORD","MI",353.1749709,0,125000
